#node	date	numeric date
NODE_0000332	1929-06-11	1929.443268
NC_024767.1	2010-10-08	2010.768493
NC_028970.1	2001-01-12	2001.031507
NODE_0000333	1523-03-03	1523.169182
NODE_0000334	1570-06-29	1570.491070
NODE_0000335	1921-05-15	1921.369304
NC_009448.2	2006-07-21	2006.552055
NC_010810.1	2001-07-08	2001.516438
NODE_0000336	1945-07-28	1945.571502
NC_055161.1	2018-07-27	2018.568493
NC_035198.1	2007-01-11	2007.028767
NODE_0000337	1731-07-30	1731.577238
NODE_0000338	1807-09-17	1807.709627
NC_012798.1	2011-05-08	2011.349315
NODE_0000339	1917-08-29	1917.658139
NC_012802.1	2004-01-07	2004.017760
NC_023984.1	2010-10-12	2010.779452
NODE_0000340	1760-12-25	1760.982861
NODE_0000341	1826-08-28	1826.656742
NC_025961.1	2007-01-13	2007.034247
NC_012801.1	2011-05-08	2011.349315
NODE_0000342	1807-12-22	1807.973979
NC_012800.1	2011-05-08	2011.349315
NC_034385.1	2001-09-16	2001.708219
NODE_0000343	1220-12-12	1220.947046
NODE_0000344	1293-08-14	1293.618341
NC_025432.1	2005-01-12	2005.031507
NODE_0000345	1342-08-25	1342.646797
NODE_0000346	1752-05-31	1752.412694
NC_043516.1	2010-01-25	2010.067123
NC_024078.1	2013-02-19	2013.135616
NODE_0000347	1549-11-11	1549.861820
NC_043519.1	2004-01-14	2004.036885
NODE_0000348	1622-04-28	1622.322346
NC_025676.1	2007-01-11	2007.028767
NC_032222.1	2007-01-10	2007.026027
NODE_0000349	1255-10-06	1255.762751
NC_027214.1	2014-11-25	2014.900000
NODE_0000350	1296-04-18	1296.297299
NODE_0000351	1380-02-13	1380.118864
NC_003990.1	1997-12-17	1997.960274
NC_030843.1	2014-05-28	2014.404110
NODE_0000352	1316-09-02	1316.669841
NC_008182.1	2005-12-28	2005.990411
NODE_0000353	1371-10-08	1371.768783
NODE_0000354	1433-12-07	1433.933755
NODE_0000355	1529-02-13	1529.117839
NC_016403.1	2006-07-11	2006.524658
NC_015626.1	2009-12-08	2009.935616
NODE_0000356	1495-02-26	1495.155188
NODE_0000357	1548-12-18	1548.963139
NODE_0000358	1694-10-18	1694.794707
NC_055160.1	2007-01-15	2007.039726
NODE_0000359	1758-03-01	1758.162844
NC_015934.1	2007-01-10	2007.026027
NC_016156.1	2007-01-10	2007.026027
NODE_0000360	1674-04-14	1674.282317
NC_006553.1	2003-01-04	2003.009589
NODE_0000361	1761-10-16	1761.789747
NC_055156.1	2007-01-15	2007.039726
NC_040605.1	2004-01-15	2004.039617
NODE_0000362	1574-02-17	1574.128774
NODE_0000363	1641-01-27	1641.072928
NC_038961.1	2016-04-27	2016.321038
NODE_0000364	1765-07-13	1765.530672
NC_003987.1	2008-07-01	2008.498634
NC_004451.1	2001-11-30	2001.913699
NODE_0000365	1683-06-21	1683.468507
NC_016964.1	2011-10-21	2011.804110
NODE_0000366	1831-03-26	1831.230770
NC_015941.1	2007-08-24	2007.645205
NC_015940.1	2009-06-05	2009.426027
NODE_0000367	1456-03-05	1456.176795
NODE_0000368	1499-10-29	1499.826653
NC_022611.1	2013-03-25	2013.228767
NODE_0000369	1555-03-16	1555.203814
NODE_0000370	1863-12-09	1863.938952
NC_038312.1	2007-01-14	2007.036986
NC_001490.1	1984-07-01	1984.498634
NODE_0000371	1679-04-28	1679.321376
NODE_0000372	1805-11-17	1805.878295
NC_038878.1	2007-01-10	2007.026027
NC_009996.1	2007-04-27	2007.319178
NODE_0000373	1834-03-02	1834.165375
NC_038311.1	2006-04-19	2006.297260
NC_001617.1	2009-04-04	2009.256164
NODE_0000374	1490-01-11	1490.028325
NODE_0000375	1560-07-28	1560.572950
NC_029905.1	2009-09-13	2009.700000
NC_038989.1	2001-09-15	2001.705479
NODE_0000376	1542-02-09	1542.109166
NODE_0000377	1879-08-26	1879.650104
NODE_0000378	1917-06-20	1917.468320
NC_038309.1	2002-03-13	2002.195890
NC_003988.1	1999-11-04	1999.842466
NODE_0000379	1879-08-26	1879.650104
NC_034384.1	2007-01-07	2007.017808
NODE_0000380	1913-12-18	1913.962951
NC_003113.1	2000-11-23	2000.894809
NC_005092.1	2008-11-13	2008.867486
NODE_0000381	1580-02-19	1580.135038
NODE_0000382	1679-05-12	1679.361522
NODE_0000383	1806-08-20	1806.635235
NC_004441.1	2001-03-23	2001.223288
NODE_0000384	1894-10-09	1894.770093
NC_034267.1	2012-01-10	2012.025956
NC_037654.1	2009-01-08	2009.020548
NODE_0000385	1779-03-10	1779.189007
NC_001859.1	1997-12-09	1997.938356
NODE_0000386	1789-10-13	1789.781060
NC_038310.1	2011-10-08	2011.768493
NODE_0000387	1848-09-27	1848.738246
NODE_0000388	1883-10-25	1883.815914
NC_008714.1	2003-07-29	2003.573973
NC_029854.1	2016-01-25	2016.066940
NODE_0000389	1886-08-17	1886.626397
NC_021220.1	2002-05-13	2002.363014
NC_033695.1	2001-01-14	2001.036986
NODE_0000390	1619-04-12	1619.278946
NODE_0000391	1680-10-02	1680.753152
NC_002058.3	1980-07-01	1980.498634
NODE_0000392	1837-02-04	1837.093913
NC_001430.1	2009-09-04	2009.675342
NC_038308.1	2007-02-27	2007.157534
NODE_0000393	1655-11-10	1655.858232
NODE_0000394	1868-10-03	1868.756673
NC_038306.1	2018-08-24	2018.645205
NODE_0000395	1899-01-18	1899.048806
NC_001612.1	1994-01-31	1994.083562
NC_030454.1	2004-01-11	2004.028689
NODE_0000396	1700-10-21	1700.803960
NODE_0000397	1902-09-22	1902.725365
NC_001472.1	2007-01-21	2007.056164
NC_038307.1	2010-01-03	2010.006849
NODE_0000398	1751-10-09	1751.770059
NC_024073.1	2012-10-15	2012.788251
NODE_0000399	1822-01-02	1822.005362
NC_013695.1	2007-07-16	2007.538356
NC_010415.1	2000-12-06	2000.930328
